xi;vi;vi2;v'i;v'i2;vi-vi2;v'i-v'i2;hi;E;E_v;E_v';c1;c2;currentLength_i
0.199414;0.0880361;0.0880361;1.03191;1.03191;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.223911
0.199609;0.0882379;0.0882379;1.03377;1.03377;-5.55112e-17;0;0.000195313;5.92119e-17;5.92119e-17;0;55;46;0.224192
0.199805;0.08844;0.08844;1.03564;1.03564;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.224473
0.2;0.0886424;0.0886424;1.0375;1.0375;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.224754
0.200195;0.0888452;0.0888452;1.03938;1.03938;-8.32667e-17;0;0.000195313;8.88178e-17;8.88178e-17;0;55;46;0.225036
0.200391;0.0890484;0.0890484;1.04125;1.04125;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.225318
0.200586;0.089252;0.089252;1.04313;1.04313;-6.93889e-17;0;0.000195313;7.40149e-17;7.40149e-17;0;55;46;0.2256
0.200781;0.0894559;0.0894559;1.04502;1.04502;-6.93889e-17;0;0.000195313;7.40149e-17;7.40149e-17;0;55;46;0.225882
0.200977;0.0896602;0.0896602;1.04691;1.04691;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.226165
0.201172;0.0898648;0.0898648;1.04881;1.04881;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.226448
0.201367;0.0900699;0.0900699;1.05071;1.05071;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.226731
0.201562;0.0902753;0.0902753;1.05262;1.05262;-6.93889e-17;2.22045e-16;0.000195313;2.48143e-16;7.40149e-17;2.36848e-16;55;46;0.227014
0.201758;0.090481;0.090481;1.05453;1.05453;-8.32667e-17;0;0.000195313;8.88178e-17;8.88178e-17;0;55;46;0.227298
0.201953;0.0906872;0.0906872;1.05645;1.05645;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.227582
0.202148;0.0908937;0.0908937;1.05837;1.05837;-8.32667e-17;4.44089e-16;0.000195313;4.8195e-16;8.88178e-17;4.73695e-16;55;46;0.227866
0.202344;0.0911006;0.0911006;1.0603;1.0603;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.228151
0.202539;0.0913079;0.0913079;1.06223;1.06223;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.228436
0.202734;0.0915156;0.0915156;1.06416;1.06416;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.228721
0.20293;0.0917236;0.0917236;1.06611;1.06611;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.229006
0.203125;0.091932;0.091932;1.06805;1.06805;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.229292
0.20332;0.0921408;0.0921408;1.07001;1.07001;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.229578
0.203516;0.09235;0.09235;1.07196;1.07196;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.229864
0.203711;0.0925595;0.0925595;1.07393;1.07393;-9.71445e-17;0;0.000195313;1.03621e-16;1.03621e-16;0;55;46;0.23015
0.203906;0.0927695;0.0927695;1.0759;1.0759;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.230437
0.204102;0.0929798;0.0929798;1.07787;1.07787;-8.32667e-17;0;0.000195313;8.88178e-17;8.88178e-17;0;55;46;0.230724
0.204297;0.0931905;0.0931905;1.07985;1.07985;-8.32667e-17;0;0.000195313;8.88178e-17;8.88178e-17;0;55;46;0.231011
0.204492;0.0934016;0.0934016;1.08183;1.08183;-8.32667e-17;2.22045e-16;0.000195313;2.52953e-16;8.88178e-17;2.36848e-16;55;46;0.231299
0.204687;0.0936131;0.0936131;1.08382;1.08382;-9.71445e-17;0;0.000195313;1.03621e-16;1.03621e-16;0;55;46;0.231587
0.204883;0.093825;0.093825;1.08582;1.08582;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.231875
0.205078;0.0940373;0.0940373;1.08782;1.08782;-8.32667e-17;0;0.000195313;8.88178e-17;8.88178e-17;0;55;46;0.232163
0.205273;0.0942499;0.0942499;1.08982;1.08982;-8.32667e-17;0;0.000195313;8.88178e-17;8.88178e-17;0;55;46;0.232452
0.205469;0.094463;0.094463;1.09184;1.09184;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.232741
0.205664;0.0946764;0.0946764;1.09385;1.09385;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.23303
0.205859;0.0948903;0.0948903;1.09588;1.09588;-9.71445e-17;0;0.000195313;1.03621e-16;1.03621e-16;0;55;46;0.23332
0.206055;0.0951045;0.0951045;1.09791;1.09791;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.23361
0.20625;0.0953191;0.0953191;1.09994;1.09994;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.2339
0.206445;0.0955342;0.0955342;1.10198;1.10198;-9.71445e-17;0;0.000195313;1.03621e-16;1.03621e-16;0;55;46;0.234191
0.206641;0.0957496;0.0957496;1.10403;1.10403;-1.11022e-16;2.22045e-16;0.000195313;2.64804e-16;1.18424e-16;2.36848e-16;55;46;0.234481
0.206836;0.0959654;0.0959654;1.10608;1.10608;-9.71445e-17;2.22045e-16;0.000195313;2.58523e-16;1.03621e-16;2.36848e-16;55;46;0.234773
0.207031;0.0961817;0.0961817;1.10813;1.10813;-1.11022e-16;2.22045e-16;0.000195313;2.64804e-16;1.18424e-16;2.36848e-16;55;46;0.235064
0.207227;0.0963983;0.0963983;1.1102;1.1102;-9.71445e-17;0;0.000195313;1.03621e-16;1.03621e-16;0;55;46;0.235356
0.207422;0.0966153;0.0966153;1.11227;1.11227;-1.11022e-16;4.44089e-16;0.000195313;4.88274e-16;1.18424e-16;4.73695e-16;55;46;0.235648
0.207617;0.0968328;0.0968328;1.11434;1.11434;-1.11022e-16;0;0.000195313;1.18424e-16;1.18424e-16;0;55;46;0.23594
0.207812;0.0970506;0.0970506;1.11642;1.11642;-1.11022e-16;2.22045e-16;0.000195313;2.64804e-16;1.18424e-16;2.36848e-16;55;46;0.236232
0.208008;0.0972689;0.0972689;1.11851;1.11851;-1.11022e-16;0;0.000195313;1.18424e-16;1.18424e-16;0;55;46;0.236525
0.208203;0.0974875;0.0974875;1.1206;1.1206;-1.11022e-16;2.22045e-16;0.000195313;2.64804e-16;1.18424e-16;2.36848e-16;55;46;0.236819
0.208398;0.0977066;0.0977066;1.1227;1.1227;-1.11022e-16;0;0.000195313;1.18424e-16;1.18424e-16;0;55;46;0.237112
0.208594;0.0979261;0.0979261;1.12481;1.12481;-1.249e-16;0;0.000195313;1.33227e-16;1.33227e-16;0;55;46;0.237406
0.208789;0.098146;0.098146;1.12692;1.12692;-1.11022e-16;0;0.000195313;1.18424e-16;1.18424e-16;0;55;46;0.2377
0.208984;0.0983663;0.0983663;1.12903;1.12903;-1.11022e-16;2.22045e-16;0.000195313;2.64804e-16;1.18424e-16;2.36848e-16;55;46;0.237994
0.20918;0.098587;0.098587;1.13116;1.13116;-1.11022e-16;2.22045e-16;0.000195313;2.64804e-16;1.18424e-16;2.36848e-16;55;46;0.238289
0.209375;0.0988082;0.0988082;1.13329;1.13329;-1.11022e-16;0;0.000195313;1.18424e-16;1.18424e-16;0;55;46;0.238584
0.20957;0.0990297;0.0990297;1.13542;1.13542;-1.249e-16;2.22045e-16;0.000195313;2.71746e-16;1.33227e-16;2.36848e-16;55;46;0.238879
0.209766;0.0992517;0.0992517;1.13756;1.13756;-1.11022e-16;2.22045e-16;0.000195313;2.64804e-16;1.18424e-16;2.36848e-16;55;46;0.239175
0.209961;0.0994741;0.0994741;1.13971;1.13971;-1.38778e-16;4.44089e-16;0.000195313;4.96286e-16;1.4803e-16;4.73695e-16;55;46;0.239471
